MOZ,1995,0.85,0.4,54.0,0.7
MMR,1995,1.0,1.0,99.0,0.95
NAM,1995,0.3,0.2,23.0,0.45
NRU,1995,0.1,0.5,18.0,0.3
NPL,1995,0.8,0.85,54.0,0.7
NLD,1995,0.3,0.15,18.0,0.2
NZL,1995,0.1,0.15,8.0,0.15
NIC,1995,0.55,0.55,53.0,0.5
NER,1995,0.65,0.8,61.0,0.7
NGA,1995,0.85,0.95,69.0,0.55
PRK,1995,1.0,1.0,92.0,1.0
NOR,1995,0.1,0.15,8.0,0.15
OMN,1995,1.0,0.95,69.0,1.0
PAK,1995,0.4,0.85,59.0,0.55
PLW,1995,0.0,0.0,0.0,0.05297866731182399
PAN,1995,0.3,0.2,22.0,0.45
PNG,1995,0.2,0.3,23.0,0.4
PRY,1995,0.2,0.7,56.0,0.5
PER,1995,0.5,0.8,57.0,0.55
PHL,1995,0.2,0.55,46.0,0.8
POL,1995,0.45,0.4,29.0,0.2
PRT,1995,0.1,0.4,16.0,0.2
QAT,1995,0.8,1.0,64.0,1.0
ROU,1995,0.3,0.7,50.0,0.85
RUS,1995,0.25,0.55,55.0,0.45
RWA,1995,0.0,0.0,0.0,0.05297866731182399
KNA,1995,0.2,0.4,19.0,0.25
LCA,1995,0.1,0.2,13.0,0.3
VCT,1995,0.1,0.2,12.0,0.3
WSM,1995,0.35,0.55,29.0,0.5
SMR,1995,0.0,0.0,0.0,0.05297866731182399
STP,1995,0.6,0.6,34.0,0.35
SAU,1995,1.0,1.0,76.0,1.0
SEN,1995,0.7,0.75,48.0,0.65
SRB,1995,0.0,0.0,0.0,0.05297866731182399
SCG,1995,1.0,0.95,87.0,0.75
SYC,1995,0.8,0.8,57.0,0.7
SLE,1995,1.0,0.95,72.0,0.8
SGP,1995,0.9,0.9,65.0,0.8
SVK,1995,0.5,0.9,55.0,0.6
SVN,1995,0.2,0.6,37.0,0.55
SLB,1995,0.3,0.3,18.0,0.3
SOM,1995,0.0,0.0,0.0,0.05297866731182399
SOM,1995,0.0,0.0,0.0,0.05297866731182399
ZAF,1995,0.4,0.35,30.0,0.2
KOR,1995,0.15,0.8,28.0,0.35
SSD,1995,0.0,0.0,0.0,0.05297866731182399
ESP,1995,0.1,0.3,23.0,0.55
LKA,1995,0.5,0.6,41.0,0.6
SDN,1995,1.0,1.0,76.0,1.0
SUR,1995,0.2,0.6,45.0,0.7
SWZ,1995,0.8,0.85,73.0,0.95
SWE,1995,0.2,0.1,10.0,0.2
CHE,1995,0.2,0.1,10.0,0.15
SYR,1995,1.0,1.0,75.0,1.0
TWN,1995,0.2,0.5,30.0,0.35
TJK,1995,1.0,1.0,93.0,1.0
TZA,1995,0.7,0.6,49.0,0.45
THA,1995,0.4,0.75,49.0,0.75
GMB,1995,1.0,0.9,63.0,0.2
TLS,1995,0.0,0.0,0.0,0.05297866731182399
TGO,1995,0.8,1.0,67.0,1.0
TON,1995,0.3,0.6,37.0,0.8
TTO,1995,0.2,0.45,25.0,0.55
TUN,1995,0.9,0.95,64.0,0.9
TUR,1995,0.8,0.75,73.0,0.55
TKM,1995,1.0,1.0,84.0,1.0
TUV,1995,0.0,0.0,0.0,0.05297866731182399
UGA,1995,0.4,0.65,38.0,0.6
UKR,1995,0.7,0.6,42.0,0.75
ARE,1995,1.0,0.95,77.0,0.9
GBR,1995,0.4,0.3,22.0,0.25
USA,1995,0.1,0.1,12.0,0.25
URY,1995,0.45,0.25,25.0,0.15
UZB,1995,1.0,1.0,79.0,1.0
VUT,1995,0.6,0.9,54.0,0.7
VEN,1995,0.7,0.75,49.0,0.5
VNM,1995,1.0,0.95,68.0,1.0
PSE,1995,0.0,0.0,0.0,0.05297866731182399
YEM,1995,1.0,0.9,63.0,0.9
ZMB,1995,0.75,0.8,61.0,0.7
ZWE,1995,0.65,0.95,59.0,0.85
AFG,1996,1.0,1.0,90.0,1.0
ALB,1996,0.9,0.8,71.0,0.6
DZA,1996,0.95,1.0,99.0,1.0
AND,1996,0.0,0.0,0.0,0.0535269626564161
AGO,1996,1.0,0.85,69.0,0.6
ATG,1996,0.4,0.95,35.0,0.1
ARG,1996,0.35,0.35,31.0,0.3
ARM,1996,0.55,0.9,56.0,0.8
